,ID,LIMIT_BAL,SEX,EDUCATION,MARITAL_STATUS,AGE,INSTALLMENT_1,INSTALLMENT_2,INSTALLMENT_3,INSTALLMENT_AMT_1,INSTALLMENT_AMT_2,INSTALLMENT_AMT_3,INSTALLMENT_PAID_1,INSTALLMENT_PAID_2,INSTALLMENT_PAID_3
1465,9420.0,130000.0,2.0,4.0,4.0,29.0,2.0,2.0,0.0,172094.0,156589.0,145398.0,0.0,3300.0,2500.0
1466,7469.0,20000.0,1.0,3.0,4.0,39.0,1.0,2.0,2.0,10968.0,12495.0,11998.0,2000.0,0.0,2000.0
1467,274.0,200000.0,2.0,4.0,4.0,33.0,0.0,0.0,0.0,11253.0,12852.0,14024.0,2000.0,1322.0,2000.0
1468,12551.0,160000.0,1.0,3.0,4.0,53.0,2.0,2.0,-1.0,1309.0,0.0,4582.0,0.0,4582.0,0.0
1469,14286.0,290000.0,1.0,3.0,4.0,36.0,0.0,0.0,-1.0,22681.0,25980.0,10409.0,20246.0,10460.0,118299.0
1470,17204.0,50000.0,2.0,4.0,4.0,29.0,2.0,2.0,2.0,43629.0,46376.0,45354.0,3790.0,0.0,4500.0
1471,17601.0,80000.0,2.0,4.0,4.0,31.0,0.0,0.0,2.0,51160.0,54207.0,52775.0,4500.0,0.0,2000.0
1472,18589.0,130000.0,2.0,3.0,4.0,26.0,-1.0,-1.0,-1.0,11149.0,3150.0,8552.0,3160.0,8591.0,5463.0
1473,22905.0,150000.0,2.0,4.0,4.0,30.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,20456.0,10000.0,1.0,2.0,4.0,24.0,0.0,-1.0,-1.0,9285.0,273.0,8327.0,273.0,8327.0,1200.0
1475,20268.0,80000.0,2.0,2.0,3.0,55.0,0.0,0.0,0.0,67671.0,61346.0,59100.0,2141.0,6433.0,0.0
1476,29392.0,200000.0,1.0,3.0,4.0,29.0,1.0,-2.0,-1.0,0.0,0.0,2348.0,0.0,2348.0,0.0
1477,23676.0,340000.0,2.0,3.0,3.0,36.0,1.0,-1.0,-1.0,0.0,544.0,4881.0,544.0,4881.0,717.0
1478,24001.0,50000.0,1.0,4.0,4.0,23.0,2.0,2.0,0.0,51246.0,49758.0,48456.0,8.0,2401.0,2254.0
1479,15483.0,20000.0,1.0,2.0,3.0,39.0,0.0,0.0,-1.0,19831.0,1391.0,19037.0,1300.0,20398.0,1300.0
1480,24033.0,50000.0,1.0,4.0,4.0,25.0,0.0,0.0,2.0,28651.0,41897.0,43032.0,14200.0,2100.0,5215.0
1481,26215.0,360000.0,2.0,3.0,4.0,37.0,-2.0,-2.0,-2.0,268.0,257074.0,66458.0,260416.0,72200.0,0.0
1482,6580.0,50000.0,2.0,4.0,4.0,25.0,2.0,2.0,2.0,50863.0,50887.0,19345.0,1600.0,0.0,1000.0
1483,4442.0,50000.0,1.0,4.0,3.0,49.0,0.0,0.0,0.0,35623.0,12601.0,10527.0,1168.0,1500.0,1000.0
1484,24999.0,30000.0,1.0,2.0,3.0,35.0,0.0,0.0,0.0,28486.0,28182.0,26168.0,2000.0,3000.0,5000.0
1485,6352.0,260000.0,2.0,3.0,4.0,30.0,2.0,0.0,0.0,94114.0,96689.0,101023.0,5000.0,6000.0,5000.0
1486,15980.0,100000.0,2.0,2.0,3.0,40.0,0.0,0.0,0.0,49328.0,44045.0,42373.0,2038.0,1994.0,1457.0
1487,25901.0,500000.0,2.0,4.0,4.0,28.0,0.0,0.0,0.0,234957.0,215459.0,201715.0,8086.0,7412.0,4721.0
1488,26759.0,50000.0,1.0,4.0,4.0,27.0,0.0,0.0,0.0,19657.0,20723.0,21784.0,1700.0,1700.0,1679.0
1489,18316.0,150000.0,2.0,4.0,4.0,25.0,-2.0,-2.0,-2.0,-19.0,-19.0,-19.0,0.0,0.0,0.0
1490,7083.0,20000.0,1.0,3.0,4.0,31.0,1.0,3.0,2.0,16170.0,15646.0,14020.0,0.0,5.0,1925.0
1491,22836.0,360000.0,2.0,3.0,4.0,30.0,0.0,-1.0,-1.0,37012.0,4810.0,3969.0,4924.0,3969.0,6657.0
1492,29362.0,310000.0,1.0,2.0,4.0,28.0,-1.0,2.0,-1.0,186.0,186.0,3550.0,0.0,3567.0,654.0
1493,25874.0,60000.0,2.0,4.0,2.0,39.0,1.0,1.0,-2.0,58574.0,-1540.0,-1930.0,0.0,0.0,0.0
1494,19432.0,240000.0,2.0,3.0,4.0,27.0,1.0,2.0,0.0,7029.0,3932.0,2105.0,0.0,1057.0,1000.0
1495,2728.0,200000.0,1.0,4.0,4.0,27.0,0.0,0.0,2.0,25334.0,26203.0,25652.0,2204.0,1004.0,1004.0
1496,5912.0,30000.0,2.0,4.0,4.0,24.0,0.0,0.0,2.0,25111.0,27558.0,26552.0,3551.0,0.0,1902.0
1497,1165.0,20000.0,1.0,4.0,4.0,24.0,-1.0,-1.0,-1.0,780.0,0.0,390.0,0.0,390.0,390.0
1498,26797.0,160000.0,1.0,3.0,4.0,28.0,-2.0,-2.0,-2.0,2235.0,13695.0,390.0,13695.0,390.0,4080.0
1499,28572.0,120000.0,2.0,4.0,4.0,29.0,0.0,0.0,0.0,96686.0,77817.0,29166.0,3508.0,2003.0,2772.0
1500,15157.0,70000.0,2.0,4.0,4.0,23.0,0.0,0.0,0.0,32244.0,33549.0,34308.0,1841.0,1600.0,1900.0
1501,11851.0,80000.0,1.0,4.0,3.0,28.0,-1.0,-1.0,-1.0,390.0,390.0,390.0,390.0,390.0,540.0
1502,1382.0,30000.0,1.0,3.0,3.0,52.0,0.0,0.0,0.0,15743.0,16784.0,18998.0,1300.0,2500.0,0.0
1503,17546.0,20000.0,2.0,2.0,4.0,48.0,0.0,0.0,0.0,17332.0,18600.0,17947.0,1580.0,1367.0,1178.0
1504,13596.0,50000.0,2.0,4.0,3.0,39.0,0.0,0.0,0.0,43724.0,45017.0,46106.0,2000.0,2000.0,2000.0
1505,2502.0,220000.0,2.0,3.0,4.0,28.0,0.0,0.0,0.0,44109.0,32978.0,30415.0,5000.0,13500.0,14000.0
1506,12569.0,200000.0,2.0,3.0,4.0,40.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,19467.0,210000.0,2.0,2.0,3.0,38.0,-1.0,-1.0,-1.0,2569.0,3920.0,2529.0,3920.0,2529.0,3087.0
1508,26125.0,70000.0,2.0,4.0,4.0,33.0,0.0,0.0,0.0,62209.0,64072.0,64802.0,2900.0,2379.0,4466.0
1509,10427.0,500000.0,2.0,3.0,3.0,40.0,-2.0,-2.0,-2.0,2121.0,0.0,0.0,0.0,0.0,0.0
1510,28665.0,60000.0,2.0,4.0,3.0,27.0,1.0,2.0,0.0,10415.0,10099.0,11545.0,0.0,1617.0,2000.0
1511,3372.0,140000.0,2.0,4.0,3.0,36.0,0.0,0.0,0.0,45849.0,46909.0,47928.0,2100.0,2100.0,1900.0
1512,19718.0,280000.0,2.0,2.0,4.0,35.0,0.0,0.0,-1.0,5716.0,0.0,105082.0,0.0,105082.0,4172.0
1513,27850.0,50000.0,2.0,2.0,4.0,23.0,2.0,0.0,0.0,46913.0,47486.0,47963.0,1938.0,1703.0,1304.0
1514,24401.0,140000.0,1.0,4.0,3.0,38.0,2.0,2.0,2.0,53797.0,55007.0,56128.0,2700.0,2600.0,2100.0
1515,27268.0,160000.0,1.0,3.0,3.0,42.0,2.0,2.0,0.0,14137.0,13613.0,14634.0,0.0,1247.0,2145.0
1516,4297.0,290000.0,1.0,2.0,3.0,40.0,0.0,0.0,0.0,151996.0,155371.0,157605.0,7800.0,7549.0,10000.0
1517,24127.0,80000.0,1.0,4.0,4.0,27.0,2.0,2.0,0.0,58324.0,56789.0,58276.0,0.0,2400.0,3000.0
1518,7920.0,60000.0,2.0,4.0,4.0,24.0,0.0,0.0,0.0,27295.0,27403.0,23837.0,1724.0,1600.0,1000.0
1519,13393.0,50000.0,2.0,3.0,4.0,25.0,0.0,0.0,0.0,23794.0,22588.0,20376.0,1398.0,1136.0,483.0
1520,28907.0,140000.0,2.0,3.0,3.0,40.0,1.0,-1.0,-1.0,0.0,1220.0,0.0,1220.0,0.0,584.0
1521,14935.0,140000.0,1.0,3.0,3.0,36.0,0.0,0.0,0.0,40836.0,41878.0,42977.0,2001.0,2100.0,2000.0
1522,14722.0,170000.0,2.0,3.0,4.0,37.0,-1.0,-1.0,-1.0,49699.0,32301.0,74152.0,32305.0,74198.0,38804.0
1523,1963.0,140000.0,2.0,4.0,3.0,25.0,0.0,0.0,0.0,81960.0,81757.0,83046.0,3005.0,3000.0,3000.0
1524,11683.0,120000.0,2.0,4.0,4.0,23.0,0.0,0.0,0.0,38609.0,41992.0,36607.0,5000.0,4000.0,4017.0
1525,10506.0,50000.0,1.0,4.0,4.0,25.0,0.0,0.0,0.0,24724.0,25895.0,23627.0,2000.0,2000.0,2000.0
1526,19786.0,170000.0,2.0,3.0,4.0,40.0,-2.0,-2.0,-1.0,-3549.0,-8964.0,157499.0,4557.0,168499.0,12008.0
1527,18961.0,200000.0,2.0,3.0,4.0,29.0,-2.0,-2.0,-2.0,-792.0,-792.0,-792.0,0.0,792.0,0.0
1528,23710.0,20000.0,2.0,3.0,4.0,54.0,0.0,0.0,0.0,17016.0,17909.0,18298.0,1568.0,1737.0,1200.0
1529,12336.0,210000.0,1.0,4.0,4.0,26.0,0.0,0.0,0.0,206714.0,197252.0,140440.0,7868.0,5000.0,5004.0
1530,1639.0,70000.0,2.0,3.0,4.0,34.0,1.0,3.0,2.0,70971.0,71272.0,69405.0,2000.0,0.0,1220.0
1531,24753.0,70000.0,1.0,4.0,4.0,40.0,2.0,2.0,2.0,69164.0,70938.0,69248.0,3500.0,0.0,2109.0
1532,13355.0,150000.0,2.0,3.0,4.0,28.0,0.0,0.0,0.0,105035.0,103502.0,92810.0,4500.0,3137.0,2700.0
1533,23229.0,350000.0,2.0,3.0,4.0,32.0,-2.0,-2.0,-2.0,384.0,717.0,409.0,717.0,409.0,0.0
1534,298.0,210000.0,2.0,4.0,3.0,36.0,0.0,0.0,0.0,143225.0,142996.0,144415.0,6483.0,5082.0,6000.0
1535,7494.0,130000.0,2.0,1.0,3.0,32.0,0.0,-1.0,-1.0,3275.0,376.0,17055.0,376.0,17055.0,575.0
1536,14780.0,30000.0,2.0,3.0,4.0,25.0,0.0,0.0,0.0,25115.0,26287.0,26602.0,1886.0,1620.0,0.0
1537,5164.0,110000.0,2.0,4.0,3.0,26.0,2.0,2.0,2.0,85814.0,91999.0,91803.0,8500.0,2200.0,5000.0
1538,3033.0,200000.0,1.0,2.0,4.0,25.0,-2.0,-2.0,-2.0,848.0,753.0,547.0,753.0,547.0,2.0
1539,16193.0,300000.0,2.0,3.0,4.0,45.0,0.0,0.0,0.0,122838.0,124057.0,125120.0,10039.0,10048.0,20172.0
1540,25768.0,90000.0,2.0,4.0,3.0,33.0,0.0,0.0,0.0,27180.0,26772.0,70398.0,1405.0,56388.0,112.0
1541,21133.0,500000.0,1.0,3.0,4.0,35.0,-2.0,-2.0,-2.0,5925.0,11175.0,21176.0,11194.0,21193.0,5094.0
1542,10243.0,150000.0,2.0,2.0,3.0,29.0,0.0,0.0,0.0,149278.0,142117.0,144947.0,3984.0,3825.0,3361.0
1543,21583.0,20000.0,2.0,2.0,4.0,22.0,3.0,2.0,2.0,1650.0,1650.0,1650.0,0.0,0.0,0.0
1544,4371.0,200000.0,2.0,1.0,4.0,25.0,-1.0,-1.0,-2.0,2017.0,0.0,381.0,0.0,381.0,1060.0
1545,19344.0,250000.0,2.0,3.0,3.0,34.0,2.0,0.0,0.0,138380.0,141223.0,156858.0,5136.0,17994.0,0.0
1546,20678.0,90000.0,1.0,2.0,2.0,40.0,0.0,0.0,0.0,53256.0,53695.0,55426.0,1923.0,2597.0,2637.0
1547,139.0,50000.0,2.0,2.0,3.0,51.0,-1.0,-1.0,-1.0,752.0,300.0,5880.0,300.0,5880.0,0.0
1548,4097.0,200000.0,1.0,4.0,3.0,30.0,1.0,-2.0,-2.0,736.0,736.0,736.0,736.0,736.0,736.0
1549,21399.0,360000.0,1.0,3.0,3.0,54.0,1.0,-1.0,-1.0,-281.0,2520.0,7508.0,3011.0,7545.0,502.0
1550,22667.0,220000.0,2.0,2.0,3.0,43.0,0.0,0.0,0.0,242526.0,228858.0,218878.0,8100.0,8100.0,7000.0
1551,23289.0,160000.0,2.0,2.0,3.0,34.0,-2.0,-2.0,-2.0,717.0,594.0,1217.0,597.0,1223.0,700.0
1552,26905.0,500000.0,1.0,4.0,3.0,41.0,0.0,0.0,0.0,155820.0,171565.0,184782.0,20000.0,20241.0,20154.0
1553,19922.0,30000.0,2.0,4.0,4.0,44.0,0.0,0.0,0.0,9725.0,10766.0,12070.0,1200.0,1500.0,2000.0
1554,28481.0,170000.0,2.0,3.0,3.0,31.0,1.0,-2.0,-2.0,1564.0,0.0,0.0,0.0,0.0,0.0
1555,5821.0,80000.0,2.0,4.0,3.0,45.0,0.0,0.0,-2.0,82150.0,0.0,0.0,0.0,0.0,0.0
1556,13710.0,180000.0,2.0,2.0,3.0,41.0,-1.0,-1.0,-1.0,6092.0,3576.0,13920.0,4198.0,13935.0,11112.0
1557,28575.0,180000.0,2.0,3.0,4.0,30.0,1.0,-1.0,0.0,0.0,3095.0,7843.0,3095.0,5000.0,6022.0
1558,1020.0,180000.0,2.0,2.0,1.0,45.0,-1.0,-1.0,-2.0,4148.0,0.0,0.0,0.0,0.0,0.0
1559,14384.0,50000.0,2.0,4.0,4.0,22.0,-2.0,-2.0,-2.0,64498.0,58261.0,401.0,349.0,595.0,54061.0
1560,26047.0,340000.0,2.0,3.0,4.0,35.0,-2.0,-2.0,-2.0,732.0,1604.0,-1294.0,1618.0,27.0,20072.0
1561,18621.0,20000.0,2.0,3.0,4.0,26.0,-2.0,-2.0,-2.0,1000.0,8930.0,0.0,8930.0,0.0,0.0
1562,28574.0,260000.0,2.0,1.0,4.0,30.0,-2.0,-2.0,-2.0,5106.0,280.0,6158.0,280.0,6160.0,9439.0
1563,16672.0,440000.0,1.0,2.0,3.0,35.0,0.0,0.0,0.0,13754.0,12364.0,11613.0,2017.0,3000.0,3019.0
1564,2291.0,10000.0,1.0,2.0,2.0,54.0,1.0,2.0,0.0,8210.0,7936.0,8792.0,0.0,1146.0,471.0
1565,3468.0,150000.0,1.0,3.0,4.0,39.0,0.0,0.0,0.0,146736.0,149030.0,148258.0,7027.0,6000.0,3220.0
1566,5936.0,200000.0,2.0,4.0,3.0,34.0,0.0,0.0,0.0,4798.0,4490.0,5366.0,1125.0,1000.0,2141.0
1567,11035.0,30000.0,2.0,2.0,3.0,38.0,2.0,2.0,0.0,5685.0,5448.0,7347.0,0.0,2000.0,800.0
1568,23301.0,340000.0,2.0,4.0,3.0,33.0,-2.0,-1.0,0.0,1632.0,3121.0,44092.0,2027.0,39774.0,43325.0
1569,29106.0,50000.0,2.0,2.0,3.0,50.0,1.0,-1.0,3.0,0.0,1381.0,1214.0,1381.0,0.0,457.0
1570,12271.0,150000.0,1.0,3.0,3.0,42.0,-1.0,-1.0,-1.0,2716.0,0.0,1106.0,0.0,1106.0,1323.0
1571,665.0,40000.0,2.0,4.0,3.0,32.0,0.0,0.0,0.0,24114.0,25417.0,28777.0,2000.0,4110.0,1100.0
1572,5345.0,200000.0,2.0,3.0,3.0,41.0,-1.0,-1.0,-1.0,10529.0,1936.0,25483.0,1940.0,25513.0,4767.0
1573,29581.0,180000.0,1.0,3.0,3.0,36.0,0.0,0.0,0.0,85703.0,84298.0,62201.0,3614.0,2400.0,23500.0
1574,29629.0,150000.0,1.0,4.0,4.0,29.0,0.0,0.0,0.0,104165.0,93850.0,94944.0,5000.0,4380.0,8528.0
1575,25435.0,100000.0,2.0,3.0,4.0,29.0,0.0,0.0,0.0,94378.0,95809.0,93076.0,6000.0,5000.0,4000.0
1576,20584.0,140000.0,1.0,3.0,4.0,27.0,0.0,0.0,0.0,88588.0,86625.0,89226.0,3200.0,4000.0,4003.0
1577,24838.0,100000.0,1.0,3.0,4.0,28.0,0.0,0.0,0.0,12332.0,12832.0,8564.0,1296.0,1123.0,1000.0
1578,29240.0,20000.0,1.0,4.0,4.0,24.0,0.0,0.0,0.0,15940.0,19222.0,20650.0,3572.0,2000.0,0.0
1579,1128.0,360000.0,2.0,4.0,3.0,52.0,-1.0,-1.0,-2.0,2995.0,2401.0,2277.0,2406.0,2282.0,500.0
1580,11393.0,140000.0,1.0,4.0,3.0,37.0,-1.0,2.0,-1.0,2081.0,991.0,1982.0,0.0,1982.0,0.0
1581,3844.0,50000.0,2.0,4.0,4.0,33.0,0.0,0.0,0.0,12498.0,16264.0,17918.0,4000.0,2000.0,1000.0
1582,19708.0,40000.0,2.0,4.0,4.0,24.0,1.0,3.0,2.0,24171.0,23498.0,24235.0,0.0,1400.0,0.0
1583,15431.0,50000.0,1.0,3.0,3.0,24.0,0.0,0.0,0.0,47734.0,47025.0,48102.0,1763.0,1840.0,1751.0
1584,7066.0,70000.0,2.0,3.0,4.0,25.0,0.0,0.0,0.0,8272.0,10128.0,11106.0,2000.0,1163.0,500.0
1585,27005.0,60000.0,1.0,3.0,4.0,31.0,0.0,0.0,0.0,57937.0,49740.0,51400.0,3000.0,3000.0,0.0
1586,10703.0,50000.0,2.0,4.0,4.0,25.0,0.0,0.0,0.0,40407.0,31811.0,13898.0,1814.0,1000.0,0.0
1587,25373.0,200000.0,2.0,3.0,3.0,32.0,-2.0,-2.0,-2.0,14202.0,0.0,505.0,0.0,505.0,0.0
1588,12208.0,190000.0,1.0,3.0,3.0,42.0,-1.0,-1.0,-1.0,7776.0,3706.0,7517.0,3706.0,7523.0,2168.0
1589,18998.0,330000.0,2.0,4.0,3.0,28.0,0.0,0.0,0.0,221793.0,225079.0,229947.0,10000.0,10000.0,8507.0
1590,7918.0,60000.0,1.0,2.0,4.0,25.0,0.0,0.0,0.0,57530.0,59869.0,59942.0,3869.0,2742.0,1200.0
1591,29795.0,500000.0,1.0,4.0,3.0,39.0,-2.0,-2.0,-2.0,1777.0,23800.0,297.0,23800.0,297.0,9342.0
1592,5010.0,30000.0,2.0,4.0,4.0,26.0,0.0,0.0,0.0,12479.0,10100.0,10923.0,1233.0,1056.0,500.0
1593,22578.0,140000.0,2.0,3.0,3.0,48.0,-1.0,-1.0,-1.0,907.0,19830.0,11639.0,19891.0,11639.0,14362.0
1594,4094.0,100000.0,1.0,4.0,4.0,31.0,1.0,2.0,2.0,24377.0,25167.0,24541.0,1400.0,0.0,3100.0
1595,14263.0,50000.0,2.0,3.0,3.0,47.0,-1.0,-1.0,-1.0,390.0,390.0,390.0,390.0,390.0,2728.0
1596,2990.0,50000.0,2.0,2.0,3.0,36.0,0.0,-1.0,0.0,3781.0,1710.0,25967.0,1710.0,25000.0,754.0
1597,18168.0,400000.0,1.0,3.0,3.0,49.0,-2.0,-2.0,-2.0,749.0,1503.0,33956.0,1530.0,34229.0,44258.0
1598,2530.0,10000.0,1.0,4.0,4.0,22.0,0.0,0.0,0.0,5748.0,3203.0,2162.0,1189.0,1025.0,3028.0
1599,18297.0,20000.0,2.0,2.0,3.0,31.0,1.0,2.0,0.0,15903.0,15350.0,16438.0,0.0,1343.0,1155.0
1600,14170.0,300000.0,1.0,3.0,3.0,40.0,-1.0,2.0,2.0,7111.0,7111.0,0.0,0.0,0.0,0.0
1601,26780.0,50000.0,1.0,4.0,4.0,29.0,1.0,2.0,2.0,12460.0,13489.0,12987.0,1530.0,0.0,1234.0
1602,23364.0,400000.0,2.0,3.0,4.0,35.0,-2.0,-2.0,-2.0,26930.0,11187.0,16593.0,11187.0,16596.0,18572.0
1603,17759.0,20000.0,2.0,2.0,3.0,61.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,5014.0,170000.0,2.0,3.0,3.0,38.0,0.0,0.0,-2.0,5556.0,0.0,0.0,0.0,0.0,0.0
1605,9957.0,320000.0,1.0,3.0,3.0,46.0,-2.0,-2.0,-2.0,3266.0,12186.0,1403.0,12253.0,3290.0,11465.0
1606,15564.0,20000.0,1.0,4.0,3.0,42.0,2.0,0.0,0.0,20745.0,21431.0,19745.0,1373.0,1386.0,1189.0
1607,18843.0,70000.0,2.0,4.0,3.0,34.0,0.0,0.0,0.0,50488.0,47018.0,46871.0,2200.0,2015.0,2000.0
1608,26377.0,110000.0,2.0,4.0,4.0,40.0,0.0,0.0,0.0,111720.0,86877.0,133187.0,3406.0,2357.0,2239.0
1609,21926.0,50000.0,2.0,4.0,4.0,25.0,0.0,0.0,0.0,47858.0,40506.0,40110.0,1949.0,1685.0,2777.0
1610,27225.0,80000.0,1.0,2.0,4.0,34.0,0.0,0.0,0.0,72463.0,77862.0,78520.0,7000.0,3000.0,3000.0
1611,3015.0,200000.0,1.0,3.0,4.0,35.0,-1.0,-1.0,-1.0,7429.0,24325.0,40258.0,24325.0,40265.0,15159.0
1612,22086.0,260000.0,2.0,3.0,4.0,28.0,0.0,0.0,0.0,207593.0,205105.0,209805.0,7011.0,11932.0,4709.0
1613,4379.0,180000.0,2.0,4.0,3.0,34.0,2.0,2.0,2.0,95008.0,97088.0,98093.0,4500.0,3500.0,4000.0
1614,9750.0,50000.0,2.0,2.0,4.0,60.0,0.0,0.0,2.0,27943.0,31060.0,31293.0,3577.0,1042.0,0.0
1615,27006.0,70000.0,1.0,3.0,4.0,31.0,1.0,2.0,2.0,23633.0,22955.0,26574.0,0.0,4000.0,0.0
1616,28049.0,180000.0,2.0,4.0,4.0,29.0,-1.0,-1.0,-2.0,4184.0,0.0,0.0,0.0,0.0,0.0
1617,27408.0,470000.0,1.0,2.0,4.0,31.0,-1.0,-1.0,2.0,8748.0,2442.0,2272.0,3500.0,11.0,6080.0
1618,10499.0,50000.0,2.0,4.0,4.0,43.0,0.0,0.0,0.0,53651.0,51703.0,48675.0,3000.0,2000.0,1436.0
1619,14927.0,230000.0,2.0,3.0,3.0,24.0,-1.0,-1.0,-1.0,35000.0,35000.0,44884.0,35000.0,44884.0,202.0
1620,19385.0,350000.0,2.0,3.0,4.0,41.0,0.0,0.0,0.0,122017.0,121505.0,119522.0,6000.0,5900.0,5800.0
1621,11729.0,120000.0,2.0,3.0,4.0,25.0,0.0,0.0,0.0,11431.0,6857.0,6865.0,6000.0,3147.0,12000.0
1622,6276.0,290000.0,1.0,4.0,3.0,50.0,-1.0,-1.0,-1.0,929.0,1729.0,0.0,1732.0,0.0,0.0
1623,3217.0,20000.0,2.0,3.0,4.0,25.0,2.0,2.0,2.0,9317.0,18576.0,18219.0,10000.0,800.0,0.0
1624,10974.0,80000.0,2.0,4.0,4.0,48.0,0.0,0.0,0.0,60261.0,60129.0,57488.0,2234.0,5311.0,0.0
1625,16338.0,500000.0,2.0,3.0,4.0,39.0,-1.0,-1.0,-2.0,51.0,-8.0,-8.0,0.0,0.0,10370.0
1626,29255.0,50000.0,1.0,4.0,3.0,25.0,0.0,0.0,0.0,49007.0,48847.0,47241.0,1922.0,2200.0,2000.0
1627,18098.0,50000.0,1.0,3.0,4.0,49.0,0.0,0.0,0.0,48135.0,15317.0,12579.0,1314.0,1506.0,19300.0
1628,25572.0,300000.0,2.0,4.0,3.0,34.0,0.0,0.0,0.0,59900.0,62391.0,66156.0,3500.0,5017.0,5000.0
1629,9870.0,20000.0,1.0,2.0,4.0,28.0,-1.0,0.0,0.0,16122.0,16787.0,14459.0,2000.0,2000.0,2000.0
1630,26660.0,50000.0,1.0,4.0,4.0,25.0,0.0,0.0,2.0,47077.0,48872.0,16012.0,2800.0,0.0,1644.0
1631,9973.0,300000.0,2.0,3.0,4.0,39.0,-1.0,-1.0,-2.0,2019.0,-1.0,-1.0,1.0,0.0,0.0
1632,18613.0,350000.0,2.0,3.0,4.0,27.0,0.0,0.0,0.0,83415.0,76562.0,64995.0,4000.0,3312.0,4050.0
1633,25910.0,290000.0,2.0,3.0,3.0,34.0,-2.0,-2.0,-2.0,0.0,0.0,1100.0,0.0,1100.0,6000.0
1634,4253.0,180000.0,1.0,4.0,4.0,39.0,0.0,0.0,2.0,29478.0,32342.0,31523.0,3353.0,0.0,2000.0
1635,24596.0,380000.0,1.0,3.0,4.0,33.0,0.0,0.0,0.0,77994.0,79099.0,80828.0,3000.0,3000.0,3100.0
1636,22549.0,420000.0,2.0,3.0,4.0,34.0,-1.0,-1.0,-1.0,26232.0,8955.0,33661.0,8967.0,33661.0,3005.0
1637,5384.0,20000.0,1.0,3.0,4.0,25.0,1.0,2.0,3.0,16688.0,18427.0,17843.0,2300.0,0.0,0.0
1638,6142.0,260000.0,2.0,3.0,4.0,53.0,0.0,0.0,0.0,235073.0,235704.0,198181.0,30000.0,10087.0,6030.0
1639,21613.0,100000.0,2.0,4.0,4.0,24.0,1.0,2.0,0.0,7127.0,6867.0,8095.0,0.0,1500.0,1500.0
1640,25015.0,20000.0,1.0,4.0,4.0,53.0,0.0,0.0,0.0,17053.0,18952.0,15732.0,2219.0,2000.0,2000.0
1641,14870.0,200000.0,1.0,3.0,3.0,34.0,-1.0,-1.0,-1.0,780.0,0.0,390.0,0.0,390.0,3672.0
1642,9543.0,140000.0,1.0,3.0,4.0,32.0,-1.0,-1.0,-2.0,12319.0,0.0,0.0,0.0,0.0,61.0
1643,12995.0,110000.0,1.0,3.0,4.0,29.0,0.0,0.0,0.0,109241.0,109833.0,108778.0,5209.0,3009.0,1494.0
1644,14153.0,190000.0,1.0,4.0,4.0,36.0,0.0,0.0,0.0,58107.0,60172.0,62206.0,3000.0,3034.0,2439.0
1645,5712.0,50000.0,2.0,4.0,3.0,40.0,-1.0,0.0,0.0,46616.0,44515.0,48510.0,2005.0,5000.0,610.0
1646,23393.0,90000.0,2.0,2.0,3.0,35.0,0.0,0.0,0.0,35872.0,35687.0,35538.0,1578.0,1583.0,1773.0
1647,29457.0,140000.0,1.0,3.0,4.0,30.0,0.0,0.0,2.0,90313.0,103560.0,78842.0,15037.0,5.0,2007.0
1648,11981.0,230000.0,2.0,2.0,4.0,30.0,-2.0,-2.0,-2.0,122344.0,115723.0,44178.0,5492.0,2600.0,7797.0
1649,23274.0,180000.0,2.0,4.0,4.0,46.0,-2.0,-2.0,-2.0,1905.0,2453.0,6997.0,2453.0,6997.0,3064.0
1650,6595.0,80000.0,2.0,3.0,4.0,24.0,-1.0,2.0,-1.0,1275.0,887.0,890.0,2.0,893.0,382.0
1651,27527.0,30000.0,1.0,4.0,2.0,53.0,1.0,-2.0,-1.0,0.0,0.0,4070.0,0.0,4070.0,0.0
1652,10885.0,450000.0,1.0,3.0,3.0,53.0,-1.0,-1.0,-1.0,3873.0,3119.0,8970.0,3128.0,9008.0,1323.0
1653,12325.0,30000.0,1.0,3.0,4.0,24.0,0.0,0.0,0.0,28495.0,29632.0,30629.0,1900.0,1800.0,1045.0
1654,21244.0,190000.0,1.0,4.0,3.0,48.0,0.0,-1.0,0.0,6450.0,189102.0,189018.0,189717.0,7779.0,6092.0
1655,11298.0,360000.0,2.0,3.0,4.0,50.0,-1.0,-1.0,-1.0,11530.0,11753.0,0.0,11763.0,0.0,2855.0
1656,11974.0,20000.0,2.0,4.0,4.0,23.0,0.0,0.0,0.0,16575.0,17629.0,18552.0,1327.0,1250.0,800.0
1657,3859.0,200000.0,1.0,4.0,3.0,36.0,1.0,-2.0,-1.0,-1.0,-1.0,296.0,0.0,297.0,303.0
1658,14431.0,30000.0,2.0,3.0,3.0,37.0,0.0,0.0,0.0,8301.0,9156.0,8983.0,1191.0,1079.0,239.0
1659,13517.0,60000.0,2.0,2.0,4.0,49.0,1.0,2.0,0.0,28763.0,25470.0,24125.0,0.0,1301.0,1000.0
